        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state,
11:44:49.803,    284896,    -0.325,    -0.718,     0.033,     0.789,    -0.885,    -9.408,     4.541,    10.484,    11.353,     6.348,     0.977,    13.043,    0.8755,   -0.4675,    0.0764,   -0.0948,   -56.508,     2.587,   -13.755,     0.000,    -0.001,     0.000,         0, idle,
11:44:49.807,    284900,    -0.354,    -0.766,    -0.057,     0.845,    -0.885,    -9.408,     4.541,    10.484,    11.353,     6.348,     0.977,    13.043,    0.8757,   -0.4670,    0.0767,   -0.0950,   -56.459,     2.609,   -13.777,     0.000,    -0.001,     0.000,         0, idle,
11:44:49.807,    284904,    -0.330,    -0.857,    -0.105,     0.924,    -0.866,    -9.494,     4.498,    10.541,    11.719,     6.348,     0.854,    13.355,    0.8759,   -0.4666,    0.0769,   -0.0951,   -56.404,     2.631,   -13.804,     0.000,    -0.001,     0.000,         0, idle,
11:44:49.807,    284908,    -0.278,    -0.928,    -0.110,     0.975,    -0.818,    -9.561,     4.503,    10.600,    12.085,     6.226,     0.427,    13.601,    0.8761,   -0.4662,    0.0771,   -0.0953,   -56.354,     2.648,   -13.832,     0.000,    -0.001,     0.000,         0, idle,
11:44:49.811,    284912,    -0.211,    -0.933,    -0.077,     0.960,    -0.751,    -9.561,     4.546,    10.613,    12.573,     6.287,     0.183,    14.059,    0.8763,   -0.4657,    0.0773,   -0.0955,   -56.299,     2.670,   -13.859,     0.000,    -0.002,     0.001,         0, idle,
11:44:49.815,    284916,    -0.211,    -0.933,    -0.077,     0.960,    -0.713,    -9.479,     4.575,    10.550,    13.184,     6.409,     0.244,    14.661,    0.8763,   -0.4657,    0.0773,   -0.0955,   -56.299,     2.670,   -13.859,     0.000,    -0.002,     0.001,         0, idle,
11:44:49.819,    284920,    -0.167,    -0.857,    -0.057,     0.875,    -0.713,    -9.479,     4.575,    10.550,    13.184,     6.409,     0.244,    14.661,    0.8766,   -0.4652,    0.0775,   -0.0956,   -56.239,     2.686,   -13.892,     0.000,    -0.002,     0.001,         0, idle,
11:44:49.819,    284924,    -0.158,    -0.780,    -0.062,     0.798,    -0.708,    -9.398,     4.575,    10.476,    13.855,     6.165,     0.732,    15.182,    0.8768,   -0.4647,    0.0777,   -0.0958,   -56.179,     2.703,   -13.914,     0.000,    -0.002,     0.001,         0, idle,
11:44:49.823,    284928,    -0.158,    -0.790,    -0.091,     0.810,    -0.708,    -9.403,     4.555,    10.472,    14.343,     5.981,     1.343,    15.598,    0.8770,   -0.4642,    0.0779,   -0.0959,   -56.113,     2.725,   -13.942,     0.000,    -0.002,     0.001,         0, idle,
11:44:49.827,    284932,    -0.163,    -0.828,    -0.105,     0.850,    -0.718,    -9.436,     4.555,    10.503,    14.832,     6.104,     1.709,    16.129,    0.8773,   -0.4637,    0.0781,   -0.0961,   -56.047,     2.747,   -13.964,     0.000,    -0.002,     0.002,         0, idle,
11:44:49.835,    284936,    -0.163,    -0.828,    -0.105,     0.850,    -0.699,    -9.451,     4.570,    10.521,    15.625,     6.165,     2.136,    16.932,    0.8773,   -0.4637,    0.0781,   -0.0961,   -56.047,     2.747,   -13.964,     0.000,    -0.002,     0.002,         0, idle,
11:44:49.835,    284940,    -0.139,    -0.847,    -0.100,     0.864,    -0.699,    -9.451,     4.570,    10.521,    15.625,     6.165,     2.136,    16.932,    0.8776,   -0.4630,    0.0783,   -0.0962,   -55.975,     2.774,   -13.986,     0.000,    -0.003,     0.002,         0, idle,
11:44:49.843,    284944,    -0.144,    -0.847,    -0.110,     0.866,    -0.708,    -9.441,     4.570,    10.513,    16.663,     6.104,     2.563,    17.929,    0.8779,   -0.4624,    0.0786,   -0.0963,   -55.898,     2.802,   -14.008,     0.000,    -0.003,     0.002,         0, idle,
11:44:49.843,    284948,    -0.172,    -0.794,    -0.120,     0.822,    -0.742,    -9.384,     4.575,    10.466,    17.639,     6.226,     3.113,    18.963,    0.8782,   -0.4618,    0.0788,   -0.0964,   -55.822,     2.829,   -14.030,     0.000,    -0.003,     0.003,         0, idle,
11:44:49.851,    284952,    -0.215,    -0.727,    -0.163,     0.776,    -0.794,    -9.307,     4.541,    10.386,    18.372,     6.592,     3.784,    19.882,    0.8785,   -0.4611,    0.0791,   -0.0965,   -55.734,     2.862,   -14.052,     0.000,    -0.003,     0.003,         0, idle,
11:44:49.859,    284956,    -0.215,    -0.727,    -0.163,     0.776,    -0.842,    -9.259,     4.474,    10.318,    19.287,     6.958,     4.578,    21.009,    0.8785,   -0.4611,    0.0791,   -0.0965,   -55.734,     2.862,   -14.052,     0.000,    -0.003,     0.003,         0, idle,
11:44:49.863,    284960,    -0.258,    -0.684,    -0.244,     0.771,    -0.842,    -9.259,     4.474,    10.318,    19.287,     6.958,     4.578,    21.009,    0.8789,   -0.4603,    0.0794,   -0.0966,   -55.646,     2.906,   -14.073,     0.000,    -0.004,     0.003,         0, idle,
11:44:49.863,    284964,    -0.254,    -0.679,    -0.311,     0.789,    -0.847,    -9.245,     4.421,    10.283,    20.203,     7.446,     5.249,    22.162,    0.8792,   -0.4596,    0.0797,   -0.0966,   -55.552,     2.944,   -14.095,     0.000,    -0.004,     0.004,         0, idle,
11:44:49.863,    284968,    -0.220,    -0.679,    -0.359,     0.799,    -0.818,    -9.235,     4.388,    10.257,    20.447,     7.935,     5.432,    22.595,    0.8796,   -0.4588,    0.0801,   -0.0967,   -55.459,     2.994,   -14.117,     0.000,    -0.004,     0.004,         0, idle,
11:44:49.867,    284972,    -0.144,    -0.708,    -0.340,     0.798,    -0.751,    -9.259,     4.417,    10.286,    20.569,     8.240,     5.249,    22.771,    0.8800,   -0.4580,    0.0805,   -0.0967,   -55.366,     3.038,   -14.139,    -0.001,    -0.004,     0.005,         0, idle,
11:44:49.871,    284976,    -0.144,    -0.708,    -0.340,     0.798,    -0.679,    -9.264,     4.493,    10.319,    21.118,     8.545,     5.005,    23.325,    0.8800,   -0.4580,    0.0805,   -0.0967,   -55.366,     3.038,   -14.139,    -0.001,    -0.004,     0.005,         0, idle,
11:44:49.879,    284980,    -0.067,    -0.723,    -0.278,     0.777,    -0.679,    -9.264,     4.493,    10.319,    21.118,     8.545,     5.005,    23.325,    0.8803,   -0.4572,    0.0808,   -0.0968,   -55.272,     3.076,   -14.167,    -0.001,    -0.005,     0.005,         0, idle,
11:44:49.879,    284984,     0.010,    -0.646,    -0.220,     0.683,    -0.608,    -9.178,     4.565,    10.269,    22.095,     8.911,     5.066,    24.357,    0.8807,   -0.4564,    0.0811,   -0.0970,   -55.168,     3.120,   -14.194,    -0.001,    -0.005,     0.005,         0, idle,
11:44:49.887,    284988,     0.077,    -0.522,    -0.191,     0.561,    -0.550,    -9.044,     4.613,    10.167,    23.010,     9.155,     5.310,    25.328,    0.8812,   -0.4554,    0.0815,   -0.0971,   -55.058,     3.164,   -14.222,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.887,    284992,     0.077,    -0.368,    -0.201,     0.427,    -0.555,    -8.881,     4.618,    10.025,    23.376,     9.155,     5.310,    25.661,    0.8816,   -0.4545,    0.0818,   -0.0972,   -54.948,     3.208,   -14.255,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.895,    284996,     0.077,    -0.368,    -0.201,     0.427,    -0.555,    -8.881,     4.618,    10.025,    23.376,     9.155,     5.310,    25.661,    0.8816,   -0.4545,    0.0818,   -0.0972,   -54.948,     3.208,   -14.255,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.895,    285000,     0.033,    -0.297,    -0.230,     0.377,    -0.608,    -8.800,     4.603,     9.950,    23.254,     9.094,     5.188,    25.503,    0.8820,   -0.4536,    0.0822,   -0.0973,   -54.838,     3.252,   -14.282,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.903,    285004,    -0.029,    -0.368,    -0.220,     0.430,    -0.679,    -8.862,     4.632,    10.023,    22.888,     8.789,     5.615,    25.152,    0.8824,   -0.4527,    0.0826,   -0.0974,   -54.728,     3.296,   -14.304,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.903,    285008,    -0.072,    -0.426,    -0.148,     0.457,    -0.732,    -8.910,     4.718,    10.109,    22.644,     8.423,     6.592,    25.043,    0.8828,   -0.4518,    0.0829,   -0.0975,   -54.624,     3.345,   -14.326,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.907,    285012,    -0.062,    -0.459,    -0.043,     0.466,    -0.732,    -8.934,     4.838,    10.186,    23.010,     8.362,     7.507,    25.608,    0.8833,   -0.4509,    0.0833,   -0.0975,   -54.514,     3.400,   -14.348,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.911,    285016,    -0.062,    -0.459,    -0.043,     0.466,    -0.713,    -8.881,     4.962,    10.198,    23.621,     8.545,     8.057,    26.379,    0.8833,   -0.4509,    0.0833,   -0.0975,   -54.514,     3.400,   -14.348,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.922,    285020,    -0.033,    -0.416,     0.057,     0.422,    -0.713,    -8.881,     4.962,    10.198,    23.621,     8.545,     8.057,    26.379,    0.8838,   -0.4499,    0.0837,   -0.0975,   -54.393,     3.455,   -14.365,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.925,    285024,    -0.010,    -0.321,     0.120,     0.342,    -0.699,    -8.776,     5.039,    10.144,    24.170,     8.911,     8.362,    27.083,    0.8842,   -0.4489,    0.0841,   -0.0975,   -54.278,     3.510,   -14.381,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.932,    285028,     0.000,    -0.306,     0.120,     0.329,    -0.703,    -8.747,     5.058,    10.129,    24.719,     9.338,     8.606,    27.790,    0.8847,   -0.4479,    0.0846,   -0.0975,   -54.152,     3.571,   -14.403,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.933,    285032,     0.000,    -0.306,     0.120,     0.329,    -0.708,    -8.766,     5.039,    10.136,    25.269,     9.705,     8.728,    28.440,    0.8852,   -0.4468,    0.0850,   -0.0975,   -54.152,     3.631,   -14.403,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.945,    285036,     0.000,    -0.335,     0.081,     0.345,    -0.708,    -8.814,     5.000,    10.159,    25.513,    10.010,     8.606,    28.726,    0.8852,   -0.4468,    0.0850,   -0.0975,   -54.031,     3.631,   -14.425,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.951,    285040,     0.010,    -0.392,     0.024,     0.393,    -0.708,    -8.814,     5.000,    10.159,    25.513,    10.010,     8.606,    28.726,    0.8857,   -0.4458,    0.0854,   -0.0975,   -53.904,     3.691,   -14.447,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.959,    285044,     0.005,    -0.402,    -0.024,     0.403,    -0.723,    -8.809,     4.962,    10.137,    25.024,    10.315,     7.935,    28.206,    0.8861,   -0.4448,    0.0859,   -0.0976,   -53.784,     3.752,   -14.474,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.963,    285048,     0.029,    -0.325,    -0.096,     0.340,    -0.708,    -8.723,     4.905,    10.033,    23.193,    10.254,     6.409,    26.156,    0.8865,   -0.4438,    0.0863,   -0.0977,   -53.674,     3.801,   -14.502,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.963,    285052,     0.043,    -0.239,    -0.139,     0.280,    -0.703,    -8.628,     4.881,     9.937,    21.240,     9.766,     4.944,    23.895,    0.8869,   -0.4430,    0.0867,   -0.0978,   -53.569,     3.845,   -14.529,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.963,    285056,     0.043,    -0.239,    -0.139,     0.280,    -0.708,    -8.532,     4.900,     9.864,    20.935,     9.033,     4.089,    23.165,    0.8869,   -0.4430,    0.0867,   -0.0978,   -53.569,     3.845,   -14.529,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.967,    285060,     0.043,    -0.153,    -0.134,     0.208,    -0.708,    -8.532,     4.900,     9.864,    20.935,     9.033,     4.089,    23.165,    0.8873,   -0.4421,    0.0870,   -0.0980,   -53.470,     3.884,   -14.562,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.967,    285064,     0.048,    -0.105,    -0.158,     0.196,    -0.708,    -8.475,     4.890,     9.810,    21.606,     8.179,     2.563,    23.244,    0.8877,   -0.4413,    0.0873,   -0.0982,   -53.366,     3.917,   -14.590,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.967,    285068,     0.014,    -0.139,    -0.191,     0.237,    -0.746,    -8.498,     4.871,     9.824,    22.217,     7.690,     0.977,    23.530,    0.8881,   -0.4404,    0.0875,   -0.0984,   -53.262,     3.939,   -14.623,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.967,    285072,    -0.057,    -0.163,    -0.239,     0.295,    -0.828,    -8.513,     4.838,     9.826,    22.583,     7.324,    -0.183,    23.742,    0.8885,   -0.4395,    0.0877,   -0.0987,   -53.152,     3.955,   -14.656,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.975,    285076,    -0.057,    -0.163,    -0.239,     0.295,    -0.943,    -8.542,     4.780,     9.834,    23.254,     6.653,    -0.793,    24.200,    0.8885,   -0.4395,    0.0877,   -0.0987,   -53.152,     3.955,   -14.656,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.975,    285080,    -0.172,    -0.201,    -0.311,     0.408,    -0.943,    -8.542,     4.780,     9.834,    23.254,     6.653,    -0.793,    24.200,    0.8888,   -0.4387,    0.0878,   -0.0989,   -53.042,     3.972,   -14.689,    -0.001,    -0.005,     0.006,         0, idle,
11:44:49.983,    285084,    -0.325,    -0.287,    -0.349,     0.557,    -1.101,    -8.618,     4.761,     9.907,    23.926,     6.409,    -0.305,    24.771,    0.8893,   -0.4377,    0.0880,   -0.0992,   -52.932,     3.994,   -14.716,    -0.004,    -0.013,     0.015,         0, idle,
11:44:49.983,    285088,    -0.483,    -0.349,    -0.340,     0.686,    -1.263,    -8.671,     4.785,     9.984,    24.536,     6.348,     0.793,    25.356,    0.8896,   -0.4368,    0.0882,   -0.0994,   -52.817,     4.016,   -14.744,    -0.004,    -0.013,     0.016,         0, idle,
11:44:49.991,    285092,    -0.598,    -0.392,    -0.349,     0.796,    -1.383,    -8.704,     4.795,    10.033,    25.574,     6.104,     2.075,    26.374,    0.8901,   -0.4358,    0.0884,   -0.0995,   -52.701,     4.048,   -14.766,    -0.004,    -0.014,     0.016,         0, idle,
11:44:49.995,    285096,    -0.598,    -0.392,    -0.349,     0.796,    -1.426,    -8.704,     4.800,    10.042,    26.917,     5.981,     3.113,    27.748,    0.8901,   -0.4358,    0.0884,   -0.0995,   -52.701,     4.048,   -14.766,    -0.004,    -0.014,     0.016,         0, idle,
11:44:49.999,    285100,    -0.636,    -0.407,    -0.359,     0.836,    -1.426,    -8.704,     4.800,    10.042,    26.917,     5.981,     3.113,    27.748,    0.8906,   -0.4348,    0.0887,   -0.0996,   -52.570,     4.087,   -14.788,    -0.004,    -0.014,     0.017,         0, idle,
11:44:50.003,    285104,    -0.593,    -0.412,    -0.392,     0.822,    -1.392,    -8.695,     4.785,    10.022,    28.687,     5.798,     4.395,    29.595,    0.8911,   -0.4337,    0.0889,   -0.0997,   -52.438,     4.125,   -14.799,    -0.004,    -0.015,     0.017,         0, idle,
11:44:50.003,    285108,    -0.493,    -0.397,    -0.464,     0.785,    -1.302,    -8.671,     4.737,     9.966,    30.090,     5.493,     5.432,    31.066,    0.8916,   -0.4325,    0.0892,   -0.0997,   -52.295,     4.169,   -14.810,    -0.005,    -0.015,     0.018,         0, idle,
11:44:50.011,    285112,    -0.354,    -0.426,    -0.502,     0.748,    -1.168,    -8.685,     4.718,     9.953,    30.823,     5.249,     6.042,    31.845,    0.8922,   -0.4313,    0.0894,   -0.0997,   -52.152,     4.213,   -14.821,    -0.005,    -0.016,     0.018,         0, idle,
11:44:50.019,    285116,    -0.354,    -0.426,    -0.502,     0.748,    -0.995,    -8.719,     4.713,     9.961,    32.104,     5.066,     6.287,    33.104,    0.8922,   -0.4313,    0.0894,   -0.0997,   -52.152,     4.213,   -14.821,    -0.005,    -0.016,     0.018,         0, idle,
11:44:50.019,    285120,    -0.172,    -0.474,    -0.526,     0.729,    -0.995,    -8.719,     4.713,     9.961,    32.104,     5.066,     6.287,    33.104,    0.8927,   -0.4301,    0.0896,   -0.0998,   -51.998,     4.252,   -14.826,    -0.005,    -0.016,     0.019,         0, idle,
11:44:50.019,    285124,     0.005,    -0.459,    -0.546,     0.713,    -0.818,    -8.690,     4.718,     9.922,    34.241,     4.395,     5.432,    34.946,    0.8933,   -0.4288,    0.0898,   -0.0998,   -51.839,     4.285,   -14.832,    -0.006,    -0.017,     0.019,         0, idle,
11:44:50.027,    285128,     0.167,    -0.464,    -0.560,     0.746,    -0.660,    -8.675,     4.728,     9.902,    36.133,     3.479,     3.723,    36.490,    0.8940,   -0.4274,    0.0898,   -0.0999,   -51.669,     4.307,   -14.843,    -0.006,    -0.017,     0.020,         0, idle,
11:44:50.027,    285132,     0.292,    -0.474,    -0.598,     0.817,    -0.536,    -8.671,     4.713,     9.884,    36.987,     2.869,     2.136,    37.160,    0.8946,   -0.4261,    0.0898,   -0.1001,   -51.493,     4.318,   -14.848,    -0.006,    -0.018,     0.021,         0, idle,
11:44:50.035,    285136,     0.292,    -0.474,    -0.598,     0.817,    -0.536,    -8.671,     4.713,     9.884,    36.987,     2.869,     2.136,    37.160,    0.8946,   -0.4261,    0.0898,   -0.1001,   -51.493,     4.318,   -14.848,    -0.006,    -0.018,     0.021,         0, idle,
