        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
11:46:31.458,    386558,    -0.072,     0.211,    -0.067,     0.232,     0.971,     0.474,     9.676,     9.736,    -1.465,    -0.610,     1.587,     2.244,    -2.870,   -29.306,   -10.121,    31.137,     31.18,   991.551,   182.242,    0.9901,    0.0673,   -0.0542,    0.1100,     7.020,    -7.009,    12.250,     0.000,     0.000,     0.000,         0, idle,    -0.110,     0.191,    -0.067,     0.231, 2495,  01
11:46:31.494,    386591,     0.077,     0.206,    -0.091,     0.238,     1.139,     0.488,     9.652,     9.731,    -0.854,    -1.099,     0.732,     1.573,    -2.870,   -29.457,   -10.272,    31.329,     31.18,   991.551,   182.242,    0.9901,    0.0672,   -0.0545,    0.1105,     6.998,    -7.042,    12.305,     0.000,     0.000,     0.000,         0, idle,     0.033,     0.225,    -0.077,     0.240, 2501,  01
11:46:31.526,    386624,    -0.062,     0.239,     0.000,     0.247,     0.995,     0.498,     9.743,     9.806,    -1.221,    -1.160,    -0.427,     1.737,    -2.719,   -29.306,   -10.121,    31.124,     31.18,   991.551,   182.242,    0.9901,    0.0671,   -0.0548,    0.1105,     6.993,    -7.081,    12.299,     0.000,     0.000,     0.000,         0, idle,    -0.115,     0.220,     0.000,     0.248, 2501,  01
11:46:31.562,    386657,    -0.019,     0.167,    -0.067,     0.181,     1.043,     0.412,     9.656,     9.721,    -2.014,    -0.610,    -1.282,     2.464,    -2.870,   -29.306,   -10.272,    31.187,     31.18,   991.551,   182.242,    0.9901,    0.0669,   -0.0550,    0.1104,     6.965,    -7.108,    12.294,     0.000,     0.000,     0.000,         0, idle,    -0.048,     0.163,    -0.067,     0.182, 2507,  01
11:46:31.599,    386690,    -0.124,     0.182,    -0.062,     0.229,     0.938,     0.426,     9.676,     9.730,    -2.991,    -0.610,    -2.319,     3.834,    -2.870,   -29.155,   -10.121,    30.995,     31.18,   991.551,   182.242,    0.9902,    0.0663,   -0.0552,    0.1098,     6.905,    -7.119,    12.228,     0.000,     0.000,     0.000,         0, idle,    -0.158,     0.153,    -0.072,     0.231, 2509,  01
11:46:31.623,    386723,    -0.120,     0.187,    -0.115,     0.250,     0.943,     0.416,     9.623,     9.678,    -3.540,     0.427,    -2.136,     4.157,    -2.870,   -29.155,   -10.121,    30.995,     31.18,   991.550,   182.245,    0.9903,    0.0656,   -0.0552,    0.1091,     6.823,    -7.108,    12.151,     0.000,     0.000,     0.000,         0, idle,    -0.144,     0.163,    -0.124,     0.250, 2504,  01
11:46:31.659,    386756,    -0.067,     0.225,    -0.115,     0.261,     0.976,     0.421,     9.580,     9.639,    -5.310,     0.610,    -2.563,     5.928,    -3.021,   -29.306,   -10.272,    31.201,     31.18,   991.550,   182.245,    0.9904,    0.0646,   -0.0552,    0.1084,     6.713,    -7.081,    12.079,     0.000,     0.000,     0.000,         0, idle,    -0.100,     0.211,    -0.115,     0.260, 2503,  01
11:46:31.695,    386789,    -0.177,     0.273,    -0.139,     0.354,     0.876,     0.455,     9.604,     9.654,    -6.592,     0.427,    -1.953,     6.888,    -3.021,   -29.155,    -9.970,    30.960,     31.18,   991.550,   182.245,    0.9907,    0.0630,   -0.0551,    0.1076,     6.537,    -7.048,    11.992,     0.000,     0.000,     0.000,         0, idle,    -0.215,     0.234,    -0.153,     0.353, 2507,  01
11:46:31.730,    386822,    -0.043,     0.167,    -0.115,     0.208,     1.005,     0.311,     9.628,     9.685,    -7.690,     0.244,     0.916,     7.749,    -3.021,   -29.004,    -9.970,    30.818,     31.18,   991.550,   182.251,    0.9908,    0.0610,   -0.0551,    0.1075,     6.306,    -7.031,    11.997,     0.000,     0.000,     0.000,         0, idle,    -0.067,     0.158,    -0.115,     0.206, 2504,  01
11:46:31.765,    386855,     0.000,     0.110,    -0.067,     0.129,     1.053,     0.211,     9.676,     9.735,    -8.362,     0.488,    -0.488,     8.390,    -2.719,   -29.004,   -10.121,    30.839,     31.18,   991.550,   182.251,    0.9909,    0.0590,   -0.0553,    0.1075,     6.070,    -7.015,    12.003,     0.000,     0.000,     0.000,         0, idle,    -0.010,     0.110,    -0.067,     0.129, 2507,  01
11:46:31.789,    386888,    -0.115,     0.144,    -0.014,     0.184,     0.928,     0.201,     9.728,     9.774,    -7.629,     0.061,     0.671,     7.659,    -3.021,   -29.004,   -10.121,    30.867,     31.17,   991.550,   182.251,    0.9911,    0.0565,   -0.0553,    0.1072,     5.795,    -6.993,    11.992,     0.000,     0.000,     0.000,         0, idle,    -0.139,     0.120,    -0.029,     0.185, 2505,  01
11:46:31.825,    386921,     0.000,     0.129,    -0.038,     0.135,     1.029,     0.163,     9.743,     9.798,    -5.981,     0.000,     0.061,     5.982,    -2.870,   -29.004,   -10.272,    30.903,     31.18,   991.550,   182.251,    0.9911,    0.0548,   -0.0555,    0.1074,     5.592,    -6.993,    12.030,     0.000,     0.000,     0.000,         0, idle,    -0.019,     0.124,    -0.038,     0.132, 2481,  01
11:46:31.861,    386954,     0.010,     0.134,     0.000,     0.134,     1.058,     0.124,     9.743,     9.801,    -4.517,     0.061,     0.366,     4.532,    -2.719,   -28.702,   -10.272,    30.606,     31.18,   991.550,   182.251,    0.9912,    0.0533,   -0.0556,    0.1075,     5.422,    -6.993,    12.047,     0.000,     0.000,     0.000,         0, idle,    -0.014,     0.134,     0.000,     0.135, 2483,  01
11:46:31.886,    386987,     0.053,     0.129,     0.043,     0.146,     1.101,     0.105,     9.790,     9.853,    -2.319,     0.122,    -3.662,     4.337,    -2.870,   -28.853,   -10.121,    30.711,     31.18,   991.550,   182.251,    0.9913,    0.0525,   -0.0558,    0.1068,     5.328,    -6.993,    11.970,     0.000,     0.000,     0.000,         0, idle,     0.019,     0.139,     0.048,     0.148, 2484,  01
11:46:31.926,    387020,     0.033,     0.163,     0.077,     0.183,     1.081,     0.134,     9.824,     9.884,    -0.732,     0.061,    -2.808,     2.902,    -2.870,   -28.702,   -10.121,    30.569,     31.18,   991.549,   182.256,    0.9914,    0.0523,   -0.0558,    0.1059,     5.312,    -6.993,    11.871,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.163,     0.077,     0.180, 2484,  01
11:46:31.966,    387053,     0.067,     0.297,     0.105,     0.322,     1.115,     0.273,     9.853,     9.919,    -0.244,    -0.305,    -9.399,     9.408,    -3.021,   -28.853,   -10.121,    30.725,     31.18,   991.548,   182.266,    0.9916,    0.0525,   -0.0560,    0.1039,     5.339,    -6.998,    11.640,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.301,     0.110,     0.321, 2486,  01
11:46:31.990,    387086,    -0.191,     0.325,     0.043,     0.380,     0.880,     0.301,     9.762,     9.806,    -0.732,    -0.305,    -6.165,     6.215,    -2.870,   -28.702,   -10.121,    30.569,     31.18,   991.547,   182.274,    0.9918,    0.0527,   -0.0561,    0.1019,     5.383,    -7.004,    11.398,     0.000,     0.000,     0.000,         0, idle,    -0.258,     0.278,     0.019,     0.380, 2492,  01
11:46:32.026,    387119,    -0.043,     0.172,     0.029,     0.180,     1.000,     0.163,     9.776,     9.828,    -0.916,    -0.854,    -8.057,     8.153,    -2.719,   -28.853,    -9.970,    30.648,     31.18,   991.546,   182.285,    0.9920,    0.0528,   -0.0562,    0.0998,     5.405,    -7.009,    11.157,     0.000,     0.000,     0.000,         0, idle,    -0.081,     0.163,     0.024,     0.183, 2496,  01
11:46:32.058,    387152,    -0.316,     0.100,     0.124,     0.354,     0.732,     0.086,     9.872,     9.899,    -3.540,    -1.953,    -6.897,     7.995,    -2.719,   -29.004,   -10.121,    30.839,     31.18,   991.546,   182.285,    0.9922,    0.0525,   -0.0566,    0.0974,     5.383,    -7.037,    10.876,     0.000,     0.000,     0.000,         0, idle,    -0.345,     0.038,     0.091,     0.358, 2494,  01
11:46:32.086,    387185,    -0.211,     0.163,     0.053,     0.271,     0.847,     0.124,     9.800,     9.837,    -7.324,    -1.526,    -7.690,    10.729,    -2.870,   -29.608,   -10.121,    31.422,     31.18,   991.546,   182.285,    0.9925,    0.0512,   -0.0571,    0.0954,     5.240,    -7.075,    10.657,     0.000,     0.000,     0.000,         0, idle,    -0.239,     0.120,     0.029,     0.269, 2495,  01
11:46:32.130,    387218,    -0.244,     0.019,    -0.019,     0.246,     0.809,    -0.057,     9.723,     9.757,   -10.437,     0.427,   -10.437,    14.766,    -2.870,   -29.155,   -10.272,    31.045,     31.18,   991.546,   182.285,    0.9929,    0.0486,   -0.0574,    0.0925,     4.966,    -7.064,    10.333,     0.000,     0.000,     0.000,         0, idle,    -0.239,    -0.019,    -0.048,     0.245, 2501,  01
11:46:32.158,    387251,    -0.479,     0.005,     0.100,     0.489,     0.565,    -0.124,     9.848,     9.865,   -11.108,     0.854,    -6.531,    12.914,    -2.719,   -29.155,    -9.970,    30.932,     31.18,   991.547,   182.280,    0.9932,    0.0458,   -0.0573,    0.0900,     4.664,    -7.015,    10.069,     0.000,     0.000,     0.000,         0, idle,    -0.483,    -0.077,     0.048,     0.492, 2501,  01
11:46:32.182,    387284,    -0.148,    -0.005,    -0.033,     0.152,     0.880,    -0.206,     9.709,     9.751,   -11.169,     2.136,    -2.869,    11.728,    -2.870,   -29.155,   -10.121,    30.995,     31.18,   991.547,   182.274,    0.9935,    0.0424,   -0.0569,    0.0888,     4.285,    -6.927,     9.954,     0.000,     0.000,     0.000,         0, idle,    -0.144,    -0.033,    -0.048,     0.155, 2501,  01
11:46:32.219,    387317,     0.029,     0.258,     0.383,     0.463,     1.043,     0.000,    10.130,    10.184,   -12.817,     4.395,    -6.653,    15.095,    -2.568,   -28.853,   -10.121,    30.684,     31.18,   991.548,   182.264,    0.9938,    0.0389,   -0.0563,    0.0871,     3.895,    -6.812,     9.789,     0.000,     0.000,     0.000,         0, idle,    -0.053,     0.263,     0.378,     0.464, 2503,  01
11:46:32.255,    387350,    -0.225,     0.254,     0.426,     0.544,     0.761,    -0.062,    10.173,    10.202,   -13.123,     5.066,    -8.423,    16.395,    -2.870,   -29.004,   -10.272,    30.903,     31.17,   991.550,   182.253,    0.9942,    0.0357,   -0.0552,    0.0848,     3.554,    -6.652,     9.547,     0.000,     0.000,     0.000,         0, idle,    -0.306,     0.220,     0.392,     0.544, 2505,  01
11:46:32.287,    387383,    -0.057,     0.301,     0.622,     0.694,     0.900,    -0.091,    10.374,    10.414,   -15.503,     3.296,   -10.498,    19.011,    -2.568,   -28.853,   -10.574,    30.837,     31.17,   991.550,   182.253,    0.9946,    0.0315,   -0.0544,    0.0818,     3.104,    -6.504,     9.234,     0.000,     0.000,     0.000,         0, idle,    -0.172,     0.306,     0.598,     0.694, 2500,  01
11:46:32.323,    387416,     0.072,     0.325,     0.536,     0.631,     1.024,    -0.124,    10.226,    10.278,   -17.212,     3.723,   -14.771,    22.984,    -2.568,   -28.551,   -10.423,    30.502,     31.17,   991.550,   182.253,    0.9951,    0.0270,   -0.0539,    0.0777,     2.686,    -6.400,     8.849,     0.000,     0.001,     0.001,         0, idle,    -0.029,     0.349,     0.526,     0.632, 2486,  01
11:46:32.351,    387449,     0.072,     0.263,     0.550,     0.614,     1.000,    -0.301,    10.298,    10.351,   -20.630,     5.066,   -12.207,    24.500,    -2.417,   -28.702,   -10.272,    30.580,     31.17,   991.550,   182.253,    0.9956,    0.0222,   -0.0534,    0.0736,     2.098,    -6.290,     8.344,    -0.001,     0.002,     0.003,         0, idle,    -0.014,     0.297,     0.536,     0.613, 2486,  01
11:46:32.386,    387482,    -0.211,     0.450,     0.555,     0.745,     0.670,    -0.230,    10.298,    10.322,   -21.118,     8.179,    -5.310,    23.261,    -2.568,   -28.400,   -10.423,    30.361,     31.17,   991.550,   182.253,    0.9960,    0.0161,   -0.0518,    0.0704,     1.428,    -6.059,     8.015,    -0.002,     0.003,     0.006,         0, idle,    -0.325,     0.450,     0.498,     0.746, 2492,  01
11:46:32.425,    387515,    -0.048,     0.278,     0.660,     0.718,     0.785,    -0.502,    10.403,    10.445,   -19.409,    10.437,     1.038,    22.062,    -2.266,   -28.249,   -10.574,    30.248,     31.17,   991.550,   182.253,    0.9962,    0.0110,   -0.0496,    0.0698,     0.857,    -5.762,     7.976,    -0.003,     0.005,     0.008,         0, idle,    -0.144,     0.311,     0.632,     0.719, 2492,  01
11:46:32.453,    387548,     0.096,     0.330,     0.507,     0.613,     0.876,    -0.550,    10.240,    10.292,   -16.174,     8.911,    -0.610,    18.477,    -2.266,   -27.946,   -10.574,    29.966,     31.17,   991.550,   182.248,    0.9965,    0.0056,   -0.0470,    0.0694,     0.264,    -5.422,     7.954,    -0.004,     0.008,     0.012,         0, idle,     0.005,     0.378,     0.483,     0.614, 2494,  01
11:46:32.481,    387581,     0.234,     0.249,     0.077,     0.350,     0.981,    -0.818,     9.757,     9.840,   -12.390,     9.338,   -10.437,    18.699,    -1.662,   -27.493,   -10.725,    29.558,     31.17,   991.550,   182.248,    0.9966,    0.0019,   -0.0451,    0.0678,    -0.132,    -5.175,     7.789,    -0.004,     0.008,     0.013,         0, idle,     0.191,     0.287,     0.067,     0.352, 2491,  01
11:46:32.517,    387614,     0.388,    -0.321,    -0.388,     0.635,     1.086,    -1.325,     9.336,     9.492,    -7.080,     8.606,   -24.353,    26.782,    -1.662,   -27.644,   -10.876,    29.753,     31.17,   991.550,   182.248,    0.9971,   -0.0011,   -0.0434,    0.0623,    -0.439,    -4.955,     7.169,    -0.006,     0.013,     0.020,         0, idle,     0.455,    -0.306,    -0.325,     0.637, 2491,  01
11:46:32.553,    387647,    -0.412,    -0.325,    -0.483,     0.713,     0.258,    -1.345,     9.240,     9.341,    -0.488,     5.310,   -23.010,    23.620,    -1.662,   -27.946,   -10.876,    30.034,     31.17,   991.550,   182.253,    0.9976,   -0.0023,   -0.0422,    0.0541,    -0.533,    -4.818,     6.229,    -0.006,     0.016,     0.024,         0, idle,    -0.340,    -0.412,    -0.474,     0.714, 2495,  01
11:46:32.589,    387680,    -0.723,    -0.297,    -0.407,     0.881,    -0.077,    -1.306,     9.321,     9.413,     4.761,     2.808,    -4.211,     6.949,    -1.662,   -28.249,   -11.179,    30.425,     31.17,   991.550,   182.253,    0.9979,   -0.0019,   -0.0410,    0.0507,    -0.456,    -4.686,     5.834,    -0.007,     0.018,     0.027,         0, idle,    -0.660,    -0.407,    -0.421,     0.883, 2492,  01
11:46:32.613,    387713,    -0.010,    -0.053,    -0.029,     0.061,     0.622,    -1.024,     9.704,     9.778,     6.714,     1.892,     0.732,     7.014,    -1.360,   -28.551,   -11.179,    30.691,     31.17,   991.549,   182.258,    0.9979,   -0.0002,   -0.0400,    0.0511,    -0.258,    -4.581,     5.867,    -0.008,     0.018,     0.028,         0, idle,     0.000,    -0.053,    -0.024,     0.058, 2498,  01
11:46:32.645,    387746,     0.019,     0.148,    -0.368,     0.398,     0.584,    -0.813,     9.298,     9.351,     4.333,     2.991,    -7.385,     9.070,    -1.208,   -28.551,   -10.876,    30.576,     31.18,   991.548,   182.264,    0.9980,    0.0016,   -0.0392,    0.0498,    -0.066,    -4.504,     5.757,    -0.008,     0.018,     0.028,         0, idle,     0.029,     0.115,    -0.383,     0.401, 2498,  01
11:46:32.681,    387779,    -0.139,     0.024,    -0.479,     0.499,     0.469,    -0.895,     9.259,     9.314,     1.343,     3.052,    -9.033,     9.629,    -1.208,   -28.702,   -11.179,    30.826,     31.18,   991.548,   182.264,    0.9981,    0.0023,   -0.0386,    0.0475,     0.055,    -4.433,     5.449,    -0.011,     0.023,     0.034,         0, idle,    -0.105,    -0.029,    -0.488,     0.500, 2499,  01
11:46:32.718,    387812,    -0.426,    -0.029,    -0.268,     0.504,     0.148,    -0.928,     9.460,     9.507,    -1.160,     3.601,    -4.028,     5.526,    -1.057,   -28.702,   -11.330,    30.875,     31.17,   991.548,   182.264,    0.9983,    0.0022,   -0.0375,    0.0453,     0.066,    -4.329,     5.224,    -0.013,     0.024,     0.036,         0, idle,    -0.402,    -0.091,    -0.292,     0.505, 2500,  01
11:46:32.754,    387845,     0.014,     0.072,    -0.340,     0.348,     0.579,    -0.857,     9.398,     9.455,    -4.150,     3.662,    -2.014,     5.890,    -1.208,   -29.155,   -11.330,    31.302,     31.18,   991.548,   182.269,    0.9983,    0.0015,   -0.0364,    0.0448,    -0.011,    -4.175,     5.136,    -0.013,     0.025,     0.036,         0, idle,     0.029,     0.043,    -0.345,     0.348, 2498,  01
11:46:32.778,    387878,    -0.211,     0.230,    -0.077,     0.321,     0.335,    -0.732,     9.661,     9.695,    -7.080,     2.625,    -7.813,    10.865,    -1.057,   -28.853,   -11.179,    30.961,     31.18,   991.548,   182.269,    0.9984,   -0.0002,   -0.0357,    0.0427,    -0.192,    -4.092,     4.905,    -0.013,     0.025,     0.036,         0, idle,    -0.225,     0.201,    -0.110,     0.321, 2501,  01
11:46:32.822,    387911,    -0.388,     0.354,     0.010,     0.525,     0.182,    -0.627,     9.671,     9.693,   -10.193,     1.099,     0.183,    10.254,    -0.906,   -28.853,   -11.179,    30.956,     31.17,   991.547,   182.271,    0.9985,   -0.0022,   -0.0351,    0.0416,    -0.417,    -4.005,     4.785,    -0.019,     0.030,     0.039,         0, idle,    -0.416,     0.321,    -0.043,     0.527, 2478,  01
11:46:32.850,    387944,    -0.263,     0.278,    -0.311,     0.493,     0.258,    -0.785,     9.417,     9.453,   -12.146,     0.671,     2.380,    12.395,    -1.057,   -28.853,   -11.481,    31.071,     31.17,   991.547,   182.277,    0.9985,   -0.0053,   -0.0347,    0.0420,    -0.780,    -3.944,     4.845,    -0.021,     0.032,     0.040,         0, idle,    -0.263,     0.220,    -0.354,     0.493, 2482,  01
11:46:32.882,    387977,    -0.024,     0.081,    -0.311,     0.322,     0.483,    -1.048,     9.408,     9.478,   -12.329,     2.747,     4.700,    13.477,    -1.057,   -28.400,   -11.179,    30.539,     31.17,   991.546,   182.280,    0.9984,   -0.0091,   -0.0341,    0.0433,    -1.208,    -3.851,     5.004,    -0.021,     0.032,     0.040,         0, idle,    -0.010,     0.043,    -0.321,     0.324, 2482,  01
11:46:32.918,    388010,    -0.005,     0.033,    -0.191,     0.194,     0.488,    -1.163,     9.522,     9.606,   -12.024,     2.502,    -2.136,    12.466,    -1.057,   -28.098,   -11.179,    30.258,     31.18,   991.546,   182.280,    0.9984,   -0.0123,   -0.0335,    0.0434,    -1.582,    -3.774,     5.032,    -0.021,     0.032,     0.040,         0, idle,     0.000,     0.010,    -0.196,     0.196, 2481,  01
11:46:32.950,    388043,    -0.010,     0.019,    -0.129,     0.131,     0.464,    -1.239,     9.580,     9.671,    -9.399,     4.333,    -3.662,    10.979,    -1.057,   -27.795,   -11.481,    30.092,     31.18,   991.546,   182.280,    0.9984,   -0.0156,   -0.0327,    0.0423,    -1.950,    -3.669,     4.911,     0.000,     0.000,     0.000,         0, idle,    -0.005,     0.000,    -0.129,     0.129, 2489,  01
11:46:32.979,    388076,     0.129,     0.120,    -0.072,     0.190,     0.531,    -1.177,     9.690,     9.776,    -8.728,     5.188,    -8.423,    13.192,    -0.755,   -27.946,   -11.481,    30.222,     31.18,   991.545,   182.295,    0.9985,   -0.0181,   -0.0318,    0.0406,    -2.219,    -3.554,     4.730,     0.000,     0.000,     0.000,         0, idle,     0.124,     0.120,    -0.081,     0.191, 2498,  01
11:46:33.022,    388109,    -0.249,     0.206,     0.124,     0.346,     0.182,    -1.144,     9.824,     9.892,    -8.667,     4.944,    -4.150,    10.807,    -0.906,   -28.098,   -11.481,    30.366,     31.18,   991.544,   182.303,    0.9986,   -0.0206,   -0.0305,    0.0383,    -2.499,    -3.400,     4.471,     0.000,     0.000,     0.000,         0, idle,    -0.268,     0.201,     0.081,     0.345, 2498,  01
11:46:33.043,    388142,     0.311,     0.077,    -0.115,     0.340,     0.713,    -1.321,     9.575,     9.692,    -8.484,     5.493,     0.671,    10.129,    -0.755,   -27.946,   -11.481,    30.222,     31.18,   991.542,   182.319,    0.9986,   -0.0232,   -0.0290,    0.0382,    -2.785,    -3.219,     4.466,     0.000,     0.000,     0.000,         0, idle,     0.311,     0.086,    -0.115,     0.343, 2500,  01
11:46:33.077,    388175,     0.096,     0.148,     0.067,     0.189,     0.479,    -1.292,     9.757,     9.854,    -7.996,     5.310,    -5.432,    11.029,    -0.906,   -27.493,   -11.632,    29.866,     31.17,   991.542,   182.316,    0.9986,   -0.0253,   -0.0280,    0.0371,    -3.016,    -3.093,     4.340,     0.000,     0.000,     0.000,         0, idle,     0.081,     0.163,     0.048,     0.188, 2499,  01
11:46:33.121,    388208,     0.057,     0.225,     0.115,     0.259,     0.407,    -1.254,     9.800,     9.888,    -6.836,     6.226,    -1.343,     9.343,    -0.755,   -27.493,   -11.783,    29.921,     31.17,   991.542,   182.316,    0.9986,   -0.0274,   -0.0264,    0.0360,    -3.246,    -2.911,     4.213,     0.000,     0.000,     0.000,         0, idle,     0.038,     0.244,     0.081,     0.260, 2495,  01
11:46:33.153,    388241,     0.230,     0.182,     0.115,     0.315,     0.517,    -1.321,     9.810,     9.912,    -5.371,     4.822,    -6.592,     9.775,    -0.302,   -27.493,   -11.632,    29.854,     31.17,   991.542,   182.316,    0.9987,   -0.0288,   -0.0253,    0.0346,    -3.406,    -2.780,     4.054,     0.000,     0.000,     0.000,         0, idle,     0.211,     0.211,     0.091,     0.311, 2498,  01
11:46:33.181,    388274,     0.100,     0.158,     0.014,     0.188,     0.412,    -1.373,     9.695,     9.800,    -5.127,     3.967,    -3.235,     7.245,    -0.151,   -27.493,   -11.632,    29.853,     31.18,   991.541,   182.322,    0.9987,   -0.0303,   -0.0244,    0.0328,    -3.560,    -2.675,     3.851,     0.000,     0.000,     0.000,         0, idle,     0.091,     0.167,     0.000,     0.191, 2504,  01
11:46:33.205,    388307,    -0.019,     0.196,     0.301,     0.360,     0.278,    -1.359,     9.977,    10.073,    -3.967,     2.258,    -6.409,     7.868,     0.000,   -27.342,   -11.783,    29.773,     31.18,   991.541,   182.327,    0.9987,   -0.0316,   -0.0238,    0.0312,    -3.708,    -2.615,     3.658,     0.000,     0.000,     0.000,         0, idle,    -0.038,     0.244,     0.268,     0.364, 2502,  01
11:46:33.241,    388340,     0.057,     0.263,     0.153,     0.310,     0.349,    -1.311,     9.824,     9.917,    -4.333,     2.258,    -4.028,     6.333,    -0.453,   -27.493,   -11.934,    29.975,     31.18,   991.540,   182.332,    0.9987,   -0.0325,   -0.0234,    0.0300,    -3.807,    -2.560,     3.532,     0.000,     0.000,     0.000,         0, idle,     0.038,     0.287,     0.110,     0.310, 2503,  01
11:46:33.275,    388373,    -0.316,     0.311,     0.316,     0.544,    -0.029,    -1.282,     9.987,    10.069,    -5.127,    -0.488,    -5.310,     7.397,     0.000,   -27.493,   -11.934,    29.972,     31.18,   991.540,   182.332,    0.9987,   -0.0337,   -0.0233,    0.0282,    -3.944,    -2.565,     3.329,     0.000,     0.000,     0.000,         0, idle,    -0.345,     0.345,     0.254,     0.549, 2508,  01
11:46:33.311,    388406,    -0.167,     0.196,     0.177,     0.313,     0.115,    -1.426,     9.843,     9.946,    -6.226,     0.793,     5.127,     8.104,    -0.151,   -27.342,   -11.934,    29.834,     31.18,   991.540,   182.332,    0.9987,   -0.0350,   -0.0231,    0.0283,    -4.087,    -2.527,     3.340,     0.000,     0.000,     0.000,         0, idle,    -0.182,     0.211,     0.139,     0.311, 2501,  01
11:46:33.339,    388439,     0.191,     0.268,     0.081,     0.339,     0.459,    -1.383,     9.743,     9.851,    -5.798,     4.883,    -1.709,     7.771,    -0.151,   -26.889,   -11.934,    29.419,     31.18,   991.540,   182.332,    0.9987,   -0.0367,   -0.0222,    0.0288,    -4.274,    -2.417,     3.395,     0.000,     0.000,     0.000,         0, idle,     0.177,     0.292,     0.038,     0.344, 2484,  01
11:46:33.376,    388472,    -0.330,     0.014,    -0.249,     0.414,    -0.091,    -1.670,     9.403,     9.550,    -4.333,     4.333,    -6.653,     9.045,    -0.151,   -26.889,   -12.085,    29.480,     31.18,   991.539,   182.343,    0.9987,   -0.0382,   -0.0209,    0.0269,    -4.449,    -2.274,     3.181,     0.000,     0.000,     0.000,         0, idle,    -0.321,    -0.043,    -0.254,     0.411, 2492,  01
11:46:33.408,    388505,    -0.445,     0.053,    -0.144,     0.471,    -0.225,    -1.646,     9.503,     9.647,    -1.526,     2.075,    -0.610,     2.647,    -0.151,   -27.040,   -12.085,    29.618,     31.18,   991.538,   182.348,    0.9987,   -0.0391,   -0.0200,    0.0260,    -4.537,    -2.170,     3.071,    -0.001,     0.002,     0.000,         0, idle,    -0.440,     0.005,    -0.163,     0.469, 2490,  01
11:46:33.444,    388538,    -0.258,     0.048,    -0.311,     0.407,    -0.062,    -1.651,     9.336,     9.481,     0.000,     2.502,     0.549,     2.562,     0.151,   -27.040,   -11.934,    29.557,     31.18,   991.538,   182.354,    0.9987,   -0.0392,   -0.0189,    0.0264,    -4.548,    -2.049,     3.104,    -0.001,     0.002,     0.000,         0, idle,    -0.254,    -0.014,    -0.321,     0.409, 2489,  01
11:46:33.480,    388571,    -0.541,     0.014,    -0.287,     0.612,    -0.340,    -1.680,     9.331,     9.487,     2.625,     1.587,     7.202,     7.828,     0.000,   -27.191,   -12.085,    29.756,     31.18,   991.537,   182.361,    0.9987,   -0.0388,   -0.0178,    0.0273,    -4.510,    -1.939,     3.175,    -0.003,     0.003,     0.000,         0, idle,    -0.531,    -0.062,    -0.297,     0.612, 2493,  01
11:46:33.510,    388604,    -0.316,    -0.019,    -0.459,     0.558,    -0.163,    -1.704,     9.197,     9.355,     3.723,     2.258,     8.240,     9.320,     0.000,   -27.040,   -12.085,    29.618,     31.18,   991.537,   182.361,    0.9987,   -0.0380,   -0.0167,    0.0296,    -4.411,    -1.780,     3.461,    -0.005,     0.004,     0.000,         0, idle,    -0.301,    -0.115,    -0.450,     0.554, 2501,  01
11:46:33.538,    388637,    -0.081,    -0.077,    -0.459,     0.473,     0.043,    -1.737,     9.197,     9.360,     4.883,     2.502,    10.132,    11.522,     0.151,   -27.040,   -12.085,    29.618,     31.18,   991.537,   182.361,    0.9987,   -0.0368,   -0.0153,    0.0323,    -4.274,    -1.615,     3.757,    -0.006,     0.005,    -0.001,         0, idle,    -0.062,    -0.158,    -0.440,     0.472, 2504,  01
11:46:33.582,    388670,    -0.029,     0.091,    -0.278,     0.293,     0.081,    -1.541,     9.384,     9.510,     4.883,     1.099,     4.517,     6.742,     0.000,   -27.040,   -11.934,    29.556,     31.18,   991.536,   182.365,    0.9987,   -0.0356,   -0.0146,    0.0339,    -4.131,    -1.527,     3.939,    -0.008,     0.005,    -0.002,         0, idle,    -0.029,     0.038,    -0.292,     0.296, 2504,  01
11:46:33.610,    388703,    -0.048,     0.105,    -0.397,     0.414,     0.053,    -1.498,     9.269,     9.389,     3.479,     0.000,     4.517,     5.701,     0.000,   -26.738,   -11.934,    29.280,     31.18,   991.536,   182.369,    0.9987,   -0.0342,   -0.0141,    0.0353,    -3.977,    -1.472,     4.098,    -0.008,     0.005,    -0.002,         0, idle,    -0.043,     0.033,    -0.412,     0.415, 2506,  01
